Id,Sales
1,4394.445022309331
2,7214.68252045744
3,9231.127349314096
4,7636.54382510001
5,7326.245803766515
6,5632.718767732334
7,7300.139620870834
8,7823.318834654185
9,4960.105254517045
10,5587.365393532438
11,6943.142631523556
12,7855.235310740848
13,7111.025136778693
14,9434.08033221935
15,6036.082628696214
16,4710.870557826915
17,5676.917902411039
18,9936.728551472326
19,10857.690593192074
20,9425.681790752476
21,8120.009544456828
22,4564.941598478055
23,5854.864352797425
24,4302.0882573876015
25,8111.086055781596
26,11137.66692052865
27,9266.860225670513
28,5994.735393559408
29,5038.503265032888
30,4177.07114269865
31,5661.91696332641
32,10030.931029927438
33,6740.471640687098
34,5673.91724575904
35,5315.983266867396
36,7461.826114822954
37,3788.8158319475747
38,7927.699534303646
39,4503.707519770093
40,7021.359982959941
41,6699.230570594276
42,5585.265155354201
43,8230.695229272835
44,6865.740772969558
45,5041.371378838882
46,6658.168751706625
47,7567.369845065138
48,12161.300135494488
49,6283.729239298246
50,8077.6118684528155
51,6971.024258076277
52,8770.132951262543
53,6752.325738402642
54,9228.558565550764
55,4575.734293367022
56,5053.639076317279
57,5884.2496873832515
58,6220.8233112061525
59,8766.131467266143
60,7545.071600994659
61,5642.597405038586
62,7976.429410543806
63,6649.029581420701
64,9939.690990536343
65,3946.3756817437015
66,13023.830446457494
67,4729.425215256485
68,6076.947264217145
69,7904.863921183795
70,4744.500595791703
71,6530.433766786256
72,6252.606864842726
73,7708.861507768097
74,5858.300036150538
75,5499.414466775243
76,7654.1038285336235
77,7489.531506379539
78,6718.304308548781
79,5200.14906293464
80,7228.801292564811
81,11889.719122065238
82,6530.876551613313
83,4509.868493999756
84,6882.547753204149
85,5917.756181150451
86,5352.551799066676
87,7605.968844010809
88,3838.972193236665
89,8330.722662712953
90,6087.965869429633
91,6930.458976550674
92,7297.862711412715
93,4366.446969699889
94,5694.178700323205
95,5109.714911660486
96,8132.369547019016
97,8297.322505276532
98,5055.33989913953
99,4791.595200174329
100,7169.89531830924
101,5944.499327824294
102,5781.58319649191
103,7692.399820647167
104,6700.541190739265
105,6945.10913078838
106,5733.513204758428
107,4575.842832450983
108,6537.14108005123
109,7760.143380690785
110,7743.78625424685
111,8512.794052060091
112,7894.083785107423
113,5654.966915784614
114,9296.884488567917
115,5550.125008547554
116,7100.052800577554
117,9052.773113160689
118,6428.7722507564185
119,9681.552656881058
120,8214.24839410343
121,7719.578882176572
122,5931.529960442127
123,7319.124633386097
124,7843.636944595734
125,6473.696606501487
126,3769.3774063491473
127,5376.307521627763
128,7758.594195738584
129,5938.707880130485
130,4238.705092003224
131,8431.242766481779
132,6447.150885112385
133,5916.102580826962
134,5972.39109248522
135,5392.485544172529
136,7277.22630554178
137,7187.313811898973
138,6701.612666865939
139,5712.285571785157
140,5297.150672557275
141,6498.904434933204
142,3914.4341442262794
143,6171.533324307352
144,5604.094516560487
145,8667.569362548384
146,7563.313615600762
147,6311.042111542308
148,11281.919743661567
149,4899.784142885956
150,5221.6083051778605
151,10447.045075787006
152,6949.214350202386
153,8569.37870111679
154,7189.791313626459
155,5763.378286935285
156,6505.986404527772
157,5599.047421574233
158,8120.474718978063
159,11324.103094279693
160,6443.562539963192
161,3398.416419405128
162,4638.331599816945
163,8635.900998232984
164,8975.645957497944
165,6090.716504599523
166,6545.103652004217
167,4964.9444647302025
168,5143.627798987242
169,3261.8767531241165
170,4937.847455882861
171,6271.398068638829
172,7757.314208769373
173,6339.578871395838
174,6379.958139755156
175,8396.707756336153
176,9408.495741572355
177,7779.911302770118
178,5004.408236107277
179,8486.944800840673
180,10586.298517907373
181,5722.664780152428
182,7471.081202226691
183,5659.3908038712125
184,6586.688839732246
185,4237.111386388723
186,6842.8905390417885
187,5358.1633720394175
188,8451.799170373924
189,7335.386846109293
190,7969.132843247295
191,7724.424030001596
192,5579.372561265351
193,8689.438556675823
194,18623.043951757878
195,10858.341355883878
196,5645.7296015744305
197,3241.569192348578
198,6446.500498979599
199,7855.055617016558
200,5699.99900907224
201,13245.343080425839
202,19319.69055043181
203,3987.2202381755765
204,5152.422394949837
205,10321.574015827335
206,4788.316957089908
207,7651.021530451287
208,6452.874245062832
209,7775.436205651671
210,4909.177095196923
211,6526.254029658517
212,6120.133335968438
213,7263.140156873742
214,9597.813213024412
215,6580.803076816649
216,6104.8291478052815
217,7096.228601325523
218,5257.981665711971
219,4857.624772735184
220,7801.961720638776
221,5834.460193790779
222,5875.445106967089
223,7098.903415375019
224,5790.082262688205
225,5418.5263088244665
226,6699.714357422797
227,7078.922220845214
228,8357.156172808207
229,6897.559143887496
230,6804.750691043287
231,5634.241300073152
232,3855.0867229187625
233,6159.14200838772
234,6692.82237061909
235,6242.102942373531
236,4542.455749609672
237,8443.796101719561
238,7298.844643841588
239,9687.434941891397
240,6591.23024512343
241,5719.3923226980105
242,5358.331279956292
243,4575.433206252245
244,10304.101613257842
245,5090.862443231202
246,7619.6833166008
247,15086.360105026968
248,7620.470706667796
249,7949.65315544788
250,5617.510942242007
251,4512.092897333013
252,7282.35569473374
253,4112.999724819241
254,5467.6840988971935
255,10547.25331733066
256,5475.356363033929
257,16723.703248572227
258,12944.611427430644
259,4972.432520853063
260,6533.9513483090195
261,5262.709474899311
262,6800.791267738868
263,5492.197260439282
264,11216.683973094787
265,8177.724432158258
266,9639.734571636704
267,4536.274484910964
268,7552.045337864225
269,5488.8042118084295
270,8777.748206385866
271,6992.591918041267
272,6293.194067346288
273,6591.3702363008515
274,6523.357554845437
275,8522.93104329548
276,9462.451719621477
277,6245.259711732369
278,9918.647430699375
279,6676.009140486477
280,9053.072096587633
281,5361.607012185239
282,5309.096068720166
283,5618.266503204661
284,10351.361367975895
285,6287.001284313051
286,7833.263087520949
287,6468.337571668348
288,8896.239369029727
289,4845.218734361602
290,8344.101569608603
291,6748.662610617065
292,4146.942595044932
293,13226.178475236087
294,15978.2676037753
295,7100.329371136216
296,7462.963774284335
297,9266.07663171976
298,10363.173018772584
299,11468.428644339629
300,5682.309387818321
301,7445.822053284256
302,5854.136419018923
303,8494.614753047405
304,4051.335792641018
305,5835.0791080794515
306,5642.254060971857
307,5659.967874712654
308,7294.985520342571
309,5256.115526502091
310,4774.750870702925
311,7359.944206042187
312,4249.281237507406
313,4834.978871597211
314,5921.94410726732
315,6311.024475283513
316,9408.792949162962
317,8371.163777195132
318,7052.356799715095
319,6574.797455342738
320,6544.997196091376
321,11570.222036282512
322,7104.780313121962
323,5424.612946445853
324,4875.583021333683
325,8885.357783349187
326,4438.811751773172
327,7099.30095953709
328,3446.568580928755
329,4994.401289123452
330,7493.80935774758
331,6416.27432708869
332,5271.817625867655
333,8702.825566564077
334,9968.866636113169
335,12129.33118169302
336,5948.03568717229
337,9417.971535501109
338,3148.8272688377765
339,5351.508900326934
340,6588.648526789238
341,4641.390213156274
342,7487.442532850297
343,4978.1599164230865
344,5157.288885198259
345,8555.601990238949
346,10155.737268153105
347,10414.216433599126
348,5228.803505700979
349,5192.362332339189
350,8323.618331507585
351,7602.228537297051
352,5876.401652444122
353,5477.734192260463
354,6911.691058649292
355,10176.246257050576
356,4803.266283922481
357,6165.492667977808
358,7972.444834385054
359,7854.780010874084
360,12789.201807238176
361,5855.354786372954
362,11758.430671043088
363,6779.937906411019
