Id,Sales
1,4481.641944748415
2,7183.67036179122
3,9275.903518407049
4,7740.968689893754
5,7353.916603055132
6,5650.748299881792
7,7401.087876841667
8,7946.436028655217
9,5077.675185852273
10,5610.383868641219
11,6951.730495449277
12,8135.5116983391745
13,7073.180537139347
14,9511.907353609675
15,6087.801079973107
16,4838.248999616582
17,5783.377164096144
18,9875.089373392413
19,10953.669515346037
20,9418.771071157487
21,8070.689098400289
22,4555.843113692153
23,5871.690477179963
24,4400.54657010005
25,7970.932920468923
26,11262.835413389326
27,9399.543394085256
28,6029.749532717204
29,4986.717452828943
30,4187.8014404899495
31,5833.238266819455
32,10019.841003244968
33,6727.445781281049
34,5505.12122053577
35,5534.507014293073
36,7393.994112098977
37,3709.811602497225
38,7980.9764761361985
39,4561.451660275672
40,6959.05352663622
41,6799.735402484638
42,5588.176522989601
43,8254.299763073917
44,7059.613062266029
45,5117.015279263191
46,6608.365137572062
47,7514.8021100325695
48,12133.305829465993
49,6328.419551289748
50,8245.535914695158
51,6933.7015821631385
52,8844.202706100023
53,6739.461209045071
54,9165.403794494132
55,4734.396931839761
56,5093.459430736764
57,5837.261318301001
58,6038.303501306202
59,8899.539854726821
60,7528.05337862233
61,5699.680294316167
62,8091.743025584403
63,6782.155415710351
64,9993.965124174421
65,3866.2452139187258
66,12933.726746666247
67,4680.313681846992
68,6259.317626249198
69,7923.780105123147
70,4717.199028364601
71,6618.529383393128
72,6171.131313280738
73,7704.4341718527985
74,5805.671258309644
75,5651.411090809497
76,7770.194004110562
77,7639.479376236644
78,6756.03936130564
79,5390.86359396732
80,7232.54835136053
81,12096.00360400137
82,6505.027387134782
83,4506.961102468627
84,6916.385448867699
85,5843.7152487783505
86,5447.962667111463
87,7693.418015755405
88,3834.14417767302
89,8362.950686825227
90,6101.512231589817
91,7179.497310540963
92,7336.020711175108
93,4283.662937974945
94,5706.382563052228
95,5266.2346530958675
96,8252.416218822007
97,8387.079221388267
98,5114.55105308539
99,4850.408928212164
100,7343.41738571712
101,5957.373931490272
102,5697.978365824079
103,7699.285359542333
104,6784.286464510258
105,7010.354614222315
106,5796.556407066714
107,4504.830840053617
108,6671.219465806866
109,7764.543858314142
110,7793.0862423578
111,8369.623100248795
112,8029.2467265380865
113,5794.338682501682
114,9344.527693502709
115,5523.826908570652
116,7054.561800679402
117,9248.919759705344
118,6664.891496471959
119,9822.20552765928
120,8013.08977322359
121,7897.9539918695355
